name,category_b,category_s,rating,review_cnt,review_url,location,address,img
파씨오네,식당,프랑스음식,4.7,3014.0,https://m.place.naver.com/restaurant/30938072/review/visitor,강남,서울 강남구 언주로164길 39,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150915_289%2F1442297286829aMmwY_JPEG%2F166865553825660_0.jpg
순정한우정육식당 역삼점,식당,정육식당,,122.0,https://m.place.naver.com/restaurant/1820862218/review/visitor,강남,서울 강남구 강남대로94길 69 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230828_259%2F1693206517602hSnRl_JPEG%2F%25BC%25F8%25C1%25A4%25C0%25FC%25C3%25BC.jpg
모던 아시안 누들 서비스,식당,아시아음식,4.52,708.0,https://m.place.naver.com/restaurant/1463782137/review/visitor,강남,서울 강남구 강남대로162길 41-20 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230809_97%2F1691560132915JijaB_JPEG%2FKakaoTalk_Photo_2023-08-09-12-05-56_009.jpeg
라브리크 서울,식당,양식,,1024.0,https://m.place.naver.com/restaurant/1498934506/review/visitor,강남,서울 강남구 봉은사로18길 66 라브리크,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230120_1%2F1674200334157PWStf_JPEG%2F%25B8%25C5%25C0%25E5%25B8%25DE%25C0%25CE%25C4%25C6.jpg
이야이야앤프렌즈,식당,양식,,194.0,https://m.place.naver.com/restaurant/1571415075/review/visitor,강남,서울 강남구 도산대로51길 22 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231213_224%2F1702453485326MUKaF_JPEG%2FKakaoTalk_20231213_163830061.jpg
네기다이닝라운지,식당,일식당,4.62,208.0,https://m.place.naver.com/restaurant/1141137916/review/visitor,강남,서울 강남구 도산대로15길 18 4층 네기,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181210_218%2F15444282312713UHQK_JPEG%2FjWRzhrLZDzErwbodiFePapXW.jpg
엠투포차 강남역점,식당,요리주점,4.88,1392.0,https://m.place.naver.com/restaurant/1219710781/review/visitor,강남,서울 강남구 테헤란로1길 28-5 지상1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230910_168%2F1694351561159IWMAk_JPEG%2F20230803_172056.jpg
을지깐깐 현대백화점 무역센터점,식당,베트남음식,,81.0,https://m.place.naver.com/restaurant/1275627500/review/visitor,강남,서울 강남구 테헤란로 517 현대백화점 무역센터 지하1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230928_268%2F1695838740667KXmor_JPEG%2F02166080-2.jpg
고급오복수산,식당,일식당,4.53,1101.0,https://m.place.naver.com/restaurant/1536502781/review/visitor,강남,서울 강남구 논현로 854 안다즈 서울 강남 지하 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231023_20%2F1698025384816iGfUa_PNG%2F96oh238x.png
수묵당,식당,한식,4.58,805.0,https://m.place.naver.com/restaurant/1215151657/review/visitor,강남,서울 강남구 도곡로23길 33 1층 수묵당,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230824_291%2F16928595577815JuLo_JPEG%2FKakaoTalk_20230604_224237165_21.jpg
오리지널팬케이크하우스 가로수길점,식당,양식,4.32,1605.0,https://m.place.naver.com/restaurant/32548015/review/visitor,강남,서울 강남구 강남대로162길 41 동원빌딩,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_174%2F1657260786844f3vtg_JPEG%2F1657260745593.jpg
일일향 압구정1호점,식당,중식당,4.32,1231.0,https://m.place.naver.com/restaurant/11707317/review/visitor,강남,서울 강남구 논현로168길 30,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231027_277%2F1698413769637KRTbH_JPEG%2Ftemp_file.jpg
목구멍 가로수길점,식당,"육류,고기요리",,126.0,https://m.place.naver.com/restaurant/1312721401/review/visitor,강남,서울 강남구 강남대로156길 36 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231101_228%2F1698813540161RHEFY_JPEG%2F1000013228.jpg
몽중헌 대치점,식당,중식당,4.42,728.0,https://m.place.naver.com/restaurant/1894081090/review/visitor,강남,서울 강남구 영동대로 325 에스타워 1F,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181228_167%2F15459665692028aVBO_JPEG%2FDFH_1XCB7L_S_vLyCoufJhKt.jpg
붓처스컷 삼성점,식당,"스테이크,립",,968.0,https://m.place.naver.com/restaurant/21705500/review/visitor,강남,서울 강남구 테헤란로87길 17 지하 1층 (B1),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160412_57%2F14604273441853H1gI_JPEG%2F21705500_01.JPG
무탄 코엑스점,식당,중식당,,3327.0,https://m.place.naver.com/restaurant/1583057180/review/visitor,강남,서울 강남구 영동대로 513 스타필드 코엑스 B1층 H121호,
무월식탁 파르나스점,식당,한식,4.39,2030.0,https://m.place.naver.com/restaurant/1893905299/review/visitor,강남,서울 강남구 테헤란로 521 파르나스몰 지하1층 F-16,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200320_296%2F1584701849839PJftt_JPEG%2F%25B0%25A3%25C0%25E5%25BB%25F5%25BF%25EC.jpg
후지,식당,일식당,4.7,653.0,https://m.place.naver.com/restaurant/13451874/review/visitor,강남,서울 강남구 삼성로86길 23 구일빌딩,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210320_271%2F1616215232094OFcp1_JPEG%2Fd8oHTeGYYobJbfcpwUqKTEDT.jpg
퀸즈파크 청담점,식당,브런치,4.39,1123.0,https://m.place.naver.com/restaurant/38733965/review/visitor,강남,서울 강남구 압구정로60길 22,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180709_246%2F1531100403707v8UMu_PNG%2F8ho5hD7ccBpSsGptsHvFZcyE.PNG.png
훠궈나라 강남점,식당,중식당,4.4,1234.0,https://m.place.naver.com/restaurant/1912721792/review/visitor,강남,서울 강남구 봉은사로2길 35 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191002_202%2F1570000859311VSQh0_PNG%2F74V7hhyA6kkTvxZuXzkysrVa.PNG.png
풍년집,식당,한식,4.31,638.0,https://m.place.naver.com/restaurant/18583473/review/visitor,강남,서울 강남구 역삼로14길 13 지상2층 201호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231218_82%2F1702884009716cpxeu_JPEG%2F20231011_193733.jpg
신사만장어,식당,"장어,먹장어요리",4.8,426.0,https://m.place.naver.com/restaurant/1084254671/review/visitor,강남,서울 강남구 도산대로1길 10,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_67%2F1653317222888cruXS_JPEG%2F%25BD%25C5%25BB%25E7%25BF%25AA_%25B8%25C0%25C1%25FD_1.jpg
물고기자리 논현점,식당,생선회,,353.0,https://m.place.naver.com/restaurant/1147828944/review/visitor,강남,서울 강남구 학동로4길 39 지상1층,
용용선생 선릉점,식당,요리주점,,626.0,https://m.place.naver.com/restaurant/1024266010/review/visitor,강남,서울 강남구 선릉로86길 44 용용선생,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231010_72%2F1696932766891MPeMH_JPEG%2FIMG_E2748.JPG
가담,식당,중식당,4.33,804.0,https://m.place.naver.com/restaurant/32260073/review/visitor,강남,서울 강남구 언주로167길 35,
한미옥,식당,"육류,고기요리",4.59,931.0,https://m.place.naver.com/restaurant/1034494104/review/visitor,강남,서울 강남구 봉은사로 319 한미옥,
켄홈1991,식당,이자카야,4.75,103.0,https://m.place.naver.com/restaurant/38337286/review/visitor,강남,서울 강남구 역삼로 109 SK허브젠 1층 104호 켄홈1991,
신복면관,식당,"딤섬,중식만두",,697.0,https://m.place.naver.com/restaurant/1277301022/review/visitor,강남,서울 강남구 테헤란로4길 6 B126호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211215_98%2F16395674122099q8mg_JPEG%2F%25C1%25A4%25B8%25E9.jpg
청담동 순도리,식당,"순대,순댓국",4.54,1895.0,https://m.place.naver.com/restaurant/1691368632/review/visitor,강남,서울 강남구 도산대로 510 신한 오피스텔 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231120_48%2F17004464595560iR78_JPEG%2FKakaoTalk_20231120_111353621.jpg
고든램지 스트리트 버거 무역센터점,식당,햄버거,,667.0,https://m.place.naver.com/restaurant/1111204384/review/visitor,강남,서울 강남구 테헤란로 517 현대백화점 무역센터점 B1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230330_118%2F1680157497910y69DI_JPEG%2FKakaoTalk_20230330_095539026.jpg
돝고기506,식당,돼지고기구이,4.43,859.0,https://m.place.naver.com/restaurant/1087970189/review/visitor,강남,서울 강남구 역삼로17길 53,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231129_31%2F1701248119070CVEHA_JPEG%2FKakaoTalk_20231129_175017008.jpg
닭한마리감자탕,식당,한식,4.45,636.0,https://m.place.naver.com/restaurant/1087332427/review/visitor,강남,서울 강남구 강남대로152길 14 1층 닭한마리감자탕,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211126_166%2F1637913641111LNUNo_JPEG%2F1F1EF648-7197-488F-B803-3237AE9763AB.jpeg
꿍탈레,식당,태국음식,4.41,496.0,https://m.place.naver.com/restaurant/38322388/review/visitor,강남,서울 강남구 압구정로10길 14 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230929_25%2F1695961226093MUfoL_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2023-09-29_%25BF%25C0%25C8%25C4_1.14.39.png
동남집 논현영동시장점,식당,한식,,298.0,https://m.place.naver.com/restaurant/1155982854/review/visitor,강남,서울 강남구 강남대로122길 5 지상1층 동남집 논현영동시장점,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231208_214%2F1702019013454VSI1M_JPEG%2F%25B5%25BF%25B3%25B2%25C1%25FD%25B5%25DE%25B0%25A3%25C6%25C7.jpg
부산아구,식당,"아귀찜,해물찜",4.32,332.0,https://m.place.naver.com/restaurant/11678788/review/visitor,강남,서울 강남구 강남대로150길 10,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_285%2F1441017676443fy76t_PNG%2F11678788_0.png
신호등장작구이 논현점,식당,"치킨,닭강정",,138.0,https://m.place.naver.com/restaurant/1760424099/review/visitor,강남,서울 강남구 학동로2길 31 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231121_131%2F1700540442646880MS_JPEG%2FDSC04933_-_%25BA%25B9%25BB%25E7%25BA%25BB.JPG
마노디셰프 삼성점,식당,이탈리아음식,4.54,1935.0,https://m.place.naver.com/restaurant/13096864/review/visitor,강남,서울 강남구 테헤란로87길 21 동성빌딩 B1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_290%2F1532415691783XMdcn_JPEG%2Fimage.JPEG
고래불,식당,생선회,4.44,576.0,https://m.place.naver.com/restaurant/38233690/review/visitor,강남,"서울 강남구 논현로79길 62 백악빌딩 1, 2층 고래불",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_95%2F1698921416719OHsvD_JPEG%2F1.jpg
야사이마끼 쿠이신보,식당,일식당,4.49,403.0,https://m.place.naver.com/restaurant/1931179940/review/visitor,강남,서울 강남구 강남대로152길 62 1층 야사이마끼 쿠이신보,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200211_149%2F1581399561665Ebque_JPEG%2FcVbK1IKn7fJY8OcYjHkQQE0u.jpg
키친마이야르,식당,양식,,1024.0,https://m.place.naver.com/restaurant/1582956498/review/visitor,강남,서울 강남구 언주로170길 22 지하1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220104_290%2F1641268387924C5pu7_PNG%2FKakaoTalk_20220103_212626713_04.png
무브먼트,식당,브런치,,169.0,https://m.place.naver.com/restaurant/1121363092/review/visitor,강남,"서울 강남구 선릉로145길 20 1층, B1층",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230613_237%2F16866672108182Bt5Y_JPEG%2FIMG_2219.jpeg
청담골,식당,한식,4.3,1263.0,https://m.place.naver.com/restaurant/11477316/review/visitor,강남,서울 강남구 선릉로148길 48 미준빌딩 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_34%2F1440990759555VV2uE_JPEG%2F11477316_0.jpg
마코토 청담점,식당,일식당,4.34,1406.0,https://m.place.naver.com/restaurant/20451517/review/visitor,강남,서울 강남구 압구정로80길 37 에이스빌딩 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150915_103%2F1442296888542rPsch_JPEG%2F166865553146781_0.jpg
곰바위 본점,식당,"곱창,막창,양",,1100.0,https://m.place.naver.com/restaurant/11540780/review/visitor,강남,서울 강남구 영동대로115길 10,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_175%2F144099440889952XV2_JPEG%2F11540780_0.jpg
동어동락,식당,생선회,,527.0,https://m.place.naver.com/restaurant/1606942616/review/visitor,강남,서울 강남구 삼성로96길 7 동어동락 삼성본점,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231104_160%2F1699086072234TvCOS_JPEG%2FIMG_8017.jpeg
나리식당,식당,돼지고기구이,4.34,534.0,https://m.place.naver.com/restaurant/1444125727/review/visitor,강남,서울 강남구 선릉로152길 25 1층 나리식당,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230626_114%2F1687760344344gz6iE_JPEG%2FIMG_3353.jpeg
더맛있는족발보쌈 선릉본점,식당,"족발,보쌈",,251.0,https://m.place.naver.com/restaurant/1541565368/review/visitor,강남,서울 강남구 삼성로85길 42 105호 1층 더맛있는족발보쌈 선릉본점,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231207_144%2F1701930262859Xr7oM_JPEG%2FKM_00168.jpeg
플레이버스,식당,양식,,901.0,https://m.place.naver.com/restaurant/1873514629/review/visitor,강남,서울 강남구 강남대로158길 26 1층 플레이버스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20240109_188%2F1704773113192aYd8w_JPEG%2F%25C7%25C3%25B7%25B9%25C0%25CC%25B9%25F6%25BD%25BA_%25BD%25C5%25B3%25E2%25C8%25B8.jpg
우돈청,식당,"육류,고기요리",4.56,270.0,https://m.place.naver.com/restaurant/13411016/review/visitor,강남,서울 강남구 언주로170길 37,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231219_299%2F17029197769380q4tk_JPEG%2F1702285854487.jpg
아그라 코엑스점,식당,인도음식,,2942.0,https://m.place.naver.com/restaurant/36166523/review/visitor,강남,서울 강남구 영동대로 513 (코엑스 지하1층 아이102호),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220217_18%2F1645098726410toNr6_JPEG%2FKakaoTalk_20220105_152708733_02.jpg
달링키친,식당,양식,,2372.0,https://m.place.naver.com/restaurant/37912230/review/visitor,강남,서울 강남구 압구정로14길 34 3층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240102_179%2F1704189698279WImgy_JPEG%2FIMG_8968.jpeg
난장캠프,식당,"육류,고기요리",4.69,926.0,https://m.place.naver.com/restaurant/34249769/review/visitor,강남,서울 강남구 강남대로114길 10 2층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180711_69%2F1531305927549hzMw1_JPEG%2FGJkJWKmF-VyYAyI5w8kvuAAc.jpg
삼바리 신사점,식당,조개요리,4.36,271.0,https://m.place.naver.com/restaurant/1783887685/review/visitor,강남,서울 강남구 압구정로2길 46 1층 삼바리,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191229_14%2F1577567544649A5IIn_JPEG%2F2CSSan4PF40N45_Ku1xRkfLy.jpg
치스타 강남점,식당,이탈리아음식,,625.0,https://m.place.naver.com/restaurant/1443081237/review/visitor,강남,서울 강남구 강남대로106길 9 지하1층 치스타,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_235%2F1688312683412lopu0_JPEG%2FGJS02420-1.jpg
팀홀튼 선릉역점,식당,카페,,131.0,https://m.place.naver.com/restaurant/1922470330/review/visitor,강남,서울 강남구 테헤란로 408 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231219_13%2F1702962790086JJWbx_JPEG%2Fpos%25B4%25F5%25B9%25CC.jpg
마라공방 대치점,식당,마라탕,,90.0,https://m.place.naver.com/restaurant/1026488862/review/visitor,강남,서울 강남구 선릉로64길 7 지상1층 102호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231206_48%2F17018349640993eFu1_PNG%2F%25BB%25E7%25C1%25F8_%25B8%25B6%25B6%25F3%25B0%25F8%25B9%25E6_%25B7%25CE%25B0%25ED.png
펄쉘 청담,식당,프랑스음식,4.33,193.0,https://m.place.naver.com/restaurant/1667563239/review/visitor,강남,서울 강남구 도산대로55길 45 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_29%2F1698231619386sHgf6_JPEG%2FKakaoTalk_20231022_174156109_01.jpg
소양탐정,식당,"육류,고기요리",,421.0,https://m.place.naver.com/restaurant/1026669349/review/visitor,강남,서울 강남구 도산대로15길 11 지하 1층(브루클린 햄버거 맞은편),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221225_28%2F1671975925898myVxe_JPEG%2F%25C4%25B8%25C3%25B3.JPG
도리토리 삼성직영점,식당,"오뎅,꼬치",,245.0,https://m.place.naver.com/restaurant/1414416777/review/visitor,강남,서울 강남구 봉은사로84길 29 1층,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_288%2F1698221001306f2weM_JPEG%2FKakaoTalk_20231025_170242903.jpg
뎁스,식당,바(BAR),,45.0,https://m.place.naver.com/restaurant/1084299294/review/visitor,강남,서울 강남구 도산대로49길 6-5 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_160%2F1698166158479x9mvY_JPEG%2FK77A0010.jpg
돈그리아,식당,한식,4.57,298.0,https://m.place.naver.com/restaurant/20685143/review/visitor,강남,서울 강남구 선릉로86길 6-5 프라임빌딩,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220211_109%2F16445513809203eHmy_JPEG%2F20220127_182719.jpg
경복,식당,"육류,고기요리",,53.0,https://m.place.naver.com/restaurant/1034438046/review/visitor,강남,서울 강남구 언주로108길 12 1층 102호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231225_214%2F1703503501124opxHF_JPEG%2F20231225_202443.jpg
철수네포장마차,식당,포장마차,4.5,108.0,https://m.place.naver.com/restaurant/13485012/review/visitor,강남,서울 강남구 선릉로66길 8 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190521_10%2F1558434990069uAYfO_JPEG%2FCzOOXW4Fyrt8pclI4jM0Sdy0.jpg
창고43 강남점,식당,소고기구이,4.45,2833.0,https://m.place.naver.com/restaurant/36952307/review/visitor,강남,서울 강남구 강남대로 362 대륭강남타워 지하1층,
반피차이,식당,태국음식,4.6,919.0,https://m.place.naver.com/restaurant/33685119/review/visitor,강남,서울 강남구 강남대로124길 23 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210928_18%2F1632823625806U1B37_JPEG%2Fimage.jpg
용용선생 강남역점,식당,요리주점,4.59,796.0,https://m.place.naver.com/restaurant/1234272605/review/visitor,강남,서울 강남구 강남대로96길 17,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210514_96%2F1620998063798C0gw1_JPEG%2FT3GoqH4S5qTmBrVKmGinO_0g.jpg
청담고수 청담점,식당,"육류,고기요리",4.19,585.0,https://m.place.naver.com/restaurant/1008380466/review/visitor,강남,서울 강남구 도산대로58길 15,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180621_107%2F1529571098470nwPtx_JPEG%2FeH2xnzrlE64CxmauAStOtIIp.JPG.jpg
썬더버드 청담점,식당,양식,,1544.0,https://m.place.naver.com/restaurant/97837585/review/visitor,강남,서울 강남구 압구정로60길 18,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200226_11%2F1582675711559SLDKh_JPEG%2F5.jpg
오성식당,식당,한식,4.6,968.0,https://m.place.naver.com/restaurant/1348627097/review/visitor,강남,서울 강남구 삼성로84길 6 1층 오성식당,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190719_253%2F1563512932574tsKAc_JPEG%2FEF0YiTsZHAimOZAa8Cm6rJ2-.jpg
밀란국수 개포본점,식당,국수,4.47,2144.0,https://m.place.naver.com/restaurant/18416891/review/visitor,강남,서울 강남구 개포로28길 4,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220718_179%2F16580726696633o46I_JPEG%2F701F51C8-99FF-4F85-890C-D0CBFD8E44E8.jpeg
보물섬,식당,생선회,,165.0,https://m.place.naver.com/restaurant/20927353/review/visitor,강남,서울 강남구 강남대로120길 40 101호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200625_195%2F1593039281899xgbr6_JPEG%2FAZeXbzxg29_n-HpfW9ZqNzFg.jpg
탭샵바 도산대로점,식당,양식,,411.0,https://m.place.naver.com/restaurant/1879502374/review/visitor,강남,서울 강남구 도산대로 150 지상 3층 탭샵바,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20231120_212%2F1700470192783fPvpk_JPEG%2F0Q8A7206.jpg
구스아일랜드 브루하우스,식당,"스테이크,립",4.48,1334.0,https://m.place.naver.com/restaurant/505375149/review/visitor,강남,서울 강남구 역삼로 118,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161213_42%2F1481559779889xcUz0_JPEG%2F177163415279631_0.jpeg
강남보물섬,식당,생선회,4.08,149.0,https://m.place.naver.com/restaurant/33236530/review/visitor,강남,서울 강남구 테헤란로20길 11-1,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_196%2F1441052558020fVnBm_JPEG%2FSUBMIT_1381987310231_33236530.jpg
도툼횟집,식당,생선회,4.43,375.0,https://m.place.naver.com/restaurant/1847512537/review/visitor,강남,서울 강남구 강남대로84길 15 지하1층 105~108호,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210215_126%2F1613374978739FdJMO_JPEG%2FV4kCiSRrW_dLxMG1DcBgwIBg.jpg
웍셔너리 청담,식당,중식당,4.29,1226.0,https://m.place.naver.com/restaurant/1203337621/review/visitor,강남,서울 강남구 도산대로53길 12,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221228_7%2F1672193455148ToOWN_PNG%2FWO_%25B8%25DE%25C0%25CE_%25C3%25BB%25B4%25E3%25C1%25A1.png
남산터 청담본점,식당,"찌개,전골",4.46,702.0,https://m.place.naver.com/restaurant/1445506871/review/visitor,강남,서울 강남구 선릉로152길 10 1층,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210629_48%2F16249509733393Lvux_JPEG%2FKakaoTalk_20210629_160444672_04.jpg
60년전통신촌황소곱창 강남역직영점,식당,"곱창,막창,양",4.6,1432.0,https://m.place.naver.com/restaurant/1017596309/review/visitor,강남,서울 강남구 강남대로100길 13,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180320_73%2F1521506964448bvTI4_JPEG%2FB_3FLWTJAo4HftEwbW9WayLe.jpg
